Date,Open,High,Low,Close,Adj Close,Volume
2015-12-24,150.820007,151.800003,150.580002,151.190002,138.005585,848400
2015-12-28,151.130005,151.770004,150.270004,151.220001,138.032990,1275200
2015-12-29,152.199997,153.259995,152.000000,152.889999,139.557327,1824700
2015-12-30,152.789993,153.699997,151.729996,151.910004,138.662842,1553100
2015-12-31,151.729996,152.119995,150.630005,150.639999,137.503571,1607100
2016-01-04,148.050003,148.320007,145.399994,146.820007,134.016693,3277200
2016-01-05,146.820007,147.500000,145.610001,147.460007,134.600876,2688100
2016-01-06,145.589996,145.759995,143.419998,144.490005,131.889847,2997100
2016-01-07,142.520004,143.130005,140.630005,140.970001,128.676819,3553500
2016-01-08,141.360001,142.500000,140.220001,140.490005,128.238693,2664000
2016-01-11,140.970001,141.429993,139.410004,140.460007,128.211304,2770300
2016-01-12,141.360001,142.149994,139.130005,140.860001,128.576431,2363500
2016-01-13,140.889999,142.190002,138.539993,138.720001,126.623016,2598300
2016-01-14,139.740005,142.440002,138.860001,141.179993,128.868484,3720400
2016-01-15,138.300003,140.100006,137.210007,138.690002,126.595650,4683500
2016-01-19,140.100006,140.800003,137.410004,138.389999,126.321793,3399800
2016-01-20,136.949997,137.750000,134.639999,136.960007,125.016502,4136300
2016-01-21,136.960007,138.669998,136.149994,137.759995,125.746735,3355200
2016-01-22,140.139999,140.429993,138.080002,139.520004,127.353287,2979100
2016-01-25,138.960007,139.369995,137.529999,137.570007,125.573349,2805500
2016-01-26,141.789993,145.020004,140.330002,144.779999,132.154556,5125800
2016-01-27,144.949997,147.970001,144.050003,145.550003,132.857422,3596400
2016-01-28,146.160004,147.839996,145.220001,147.320007,134.473099,3067400
2016-01-29,148.240005,151.000000,148.000000,151.000000,137.832184,3993200
2016-02-01,149.330002,149.789993,148.100006,148.729996,135.760117,2701500
2016-02-02,147.589996,148.279999,146.050003,147.869995,134.975098,3581800
2016-02-03,149.360001,152.850006,148.960007,152.520004,139.219635,5766800
2016-02-04,152.419998,154.380005,151.779999,153.440002,140.059372,3401900
2016-02-05,153.199997,153.880005,151.820007,153.470001,140.086746,3368500
2016-02-08,151.630005,154.429993,151.009995,153.899994,140.479248,2505400
2016-02-09,152.949997,155.759995,152.449997,154.740005,141.246033,2951000
2016-02-10,154.429993,155.490005,152.119995,152.449997,140.161133,2911900
2016-02-11,149.910004,152.000000,149.000000,150.669998,138.524612,3182200
2016-02-12,150.669998,154.070007,150.669998,153.960007,141.549454,2292200
2016-02-16,155.000000,155.899994,154.259995,155.529999,142.992874,2140600
2016-02-17,156.000000,157.130005,155.600006,156.619995,143.995010,2156100
2016-02-18,156.350006,156.970001,155.970001,156.779999,144.142105,2010200
2016-02-19,157.000000,157.089996,155.869995,156.449997,143.838684,2121300
2016-02-22,156.449997,158.479996,156.449997,157.699997,144.987915,2207600
2016-02-23,157.630005,157.690002,155.169998,156.169998,143.581268,1922800
2016-02-24,154.839996,157.619995,153.639999,157.220001,144.546661,1937800
2016-02-25,157.539993,159.000000,157.009995,158.990005,146.173935,1718100
2016-02-26,159.149994,159.500000,158.080002,158.270004,145.511993,1843700
2016-02-29,158.009995,159.119995,156.820007,156.869995,144.224869,1993200
2016-03-01,158.750000,159.699997,157.610001,159.589996,146.725571,2204100
2016-03-02,158.880005,159.880005,158.539993,159.410004,146.560074,1807200
2016-03-03,159.410004,159.690002,158.509995,159.380005,146.532501,1922300
2016-03-04,159.460007,160.289993,158.919998,160.070007,147.166885,1766300
2016-03-07,159.979996,160.570007,158.169998,160.570007,147.626587,2012800
2016-03-08,159.399994,160.610001,159.350006,160.199997,147.286407,2020100
2016-03-09,160.500000,160.779999,159.520004,160.089996,147.185272,1883000
2016-03-10,160.770004,160.800003,158.279999,159.889999,147.001389,1872400
2016-03-11,161.139999,162.050003,160.649994,161.880005,148.830994,1697200
2016-03-14,161.610001,162.770004,161.000000,161.809998,148.766632,1747300
2016-03-15,160.160004,162.500000,159.350006,162.410004,149.318298,1827900
2016-03-16,161.960007,163.300003,161.520004,162.889999,149.759552,1927700
2016-03-17,163.160004,164.360001,162.839996,163.750000,150.550262,2790000
2016-03-18,164.149994,165.330002,163.899994,165.330002,152.002884,5853000
2016-03-21,165.050003,165.309998,164.410004,164.839996,151.552383,2095100
2016-03-22,164.500000,165.500000,164.389999,164.910004,151.616760,2146300
2016-03-23,164.600006,164.990005,163.460007,164.270004,151.028336,2305000
2016-03-24,163.679993,164.539993,163.050003,164.460007,151.203033,1868800
2016-03-28,164.929993,166.649994,164.580002,166.279999,152.876328,2336700
2016-03-29,164.929993,164.990005,163.119995,164.389999,151.138657,2515500
2016-03-30,165.369995,167.220001,165.160004,166.750000,153.308411,2195300
2016-03-31,166.750000,167.500000,166.500000,166.630005,153.198105,1777200
2016-04-01,165.630005,167.740005,164.789993,167.529999,154.025543,2011600
2016-04-04,167.110001,167.490005,165.919998,166.399994,152.986649,2022800
2016-04-05,165.179993,166.550003,164.649994,165.809998,152.444168,1617400
2016-04-06,165.339996,167.080002,164.839996,166.809998,153.363586,2092200
2016-04-07,165.880005,167.229996,165.250000,167.160004,153.685410,2728300
2016-04-08,167.710007,167.990005,166.100006,166.630005,153.198105,1729300
2016-04-11,167.119995,167.960007,166.570007,166.589996,153.161331,1521100
2016-04-12,167.009995,168.399994,166.929993,168.029999,154.485229,1625300
2016-04-13,168.470001,168.899994,167.710007,168.589996,155.000107,1545900
2016-04-14,169.000000,169.000000,167.880005,168.160004,154.604752,1210900
2016-04-15,168.320007,169.000000,168.199997,168.779999,155.174774,1417000
2016-04-18,168.470001,169.869995,168.389999,169.550003,155.882736,1146600
2016-04-19,169.919998,170.770004,169.070007,169.649994,155.974655,1849100
2016-04-20,170.139999,170.449997,168.619995,168.940002,155.321899,1439700
2016-04-21,168.970001,169.699997,168.410004,168.660004,155.064468,1635000
2016-04-22,169.089996,169.759995,167.850006,168.660004,155.064468,1802300
2016-04-25,168.000000,168.509995,166.639999,168.380005,154.807037,2378300
2016-04-26,167.500000,167.789993,164.970001,166.179993,152.784363,3192100
2016-04-27,166.990005,168.380005,166.100006,167.759995,154.237015,2227700
2016-04-28,166.850006,168.770004,166.199997,167.000000,153.538284,1654700
2016-04-29,166.979996,167.779999,166.500000,167.380005,153.887619,1961200
2016-05-02,167.300003,168.500000,166.940002,168.339996,154.770264,1700300
2016-05-03,167.389999,168.070007,166.660004,167.970001,154.430084,1922200
2016-05-04,166.369995,167.699997,166.289993,167.160004,153.685410,2118100
2016-05-05,167.460007,168.330002,167.190002,167.770004,154.246201,1680200
2016-05-06,167.839996,169.050003,167.000000,168.889999,155.275909,1630200
2016-05-09,168.589996,169.050003,167.690002,168.520004,154.935745,1301300
2016-05-10,169.229996,170.389999,169.000000,170.259995,156.535461,1732600
2016-05-11,170.199997,171.270004,169.570007,169.770004,156.084991,1786400
2016-05-12,169.860001,170.630005,168.759995,170.149994,156.434357,1741900
2016-05-13,170.050003,170.380005,167.820007,168.320007,154.751877,1875900
2016-05-16,168.500000,169.899994,168.429993,169.550003,155.882736,1826200
2016-05-17,169.570007,169.940002,167.089996,167.809998,154.282974,2126000
2016-05-18,166.500000,167.929993,165.759995,166.820007,154.394043,1624400
2016-05-19,165.369995,166.059998,163.169998,165.110001,152.811432,1657300
2016-05-20,165.250000,166.470001,164.929993,165.009995,152.718842,1746500
2016-05-23,165.279999,166.559998,164.520004,166.110001,153.736908,1649800
2016-05-24,167.160004,168.789993,166.699997,168.630005,156.069244,1627400
2016-05-25,169.000000,170.360001,168.750000,169.990005,157.327927,1860000
2016-05-26,170.009995,170.770004,168.529999,168.910004,156.328354,1545600
2016-05-27,168.910004,169.029999,168.279999,168.889999,156.309845,1099100
2016-05-31,169.320007,169.750000,167.660004,168.320007,155.782318,2169600
2016-06-01,167.779999,168.929993,167.089996,168.690002,156.124756,1228200
2016-06-02,168.710007,168.710007,167.270004,168.039993,155.523148,1980500
2016-06-03,168.050003,168.660004,167.509995,168.380005,155.837845,1433500
2016-06-06,168.850006,170.589996,168.589996,170.080002,157.411224,1510700
2016-06-07,170.250000,171.490005,170.220001,170.910004,158.179382,1723100
2016-06-08,170.949997,171.929993,170.649994,171.419998,158.651382,1684900
2016-06-09,170.500000,171.470001,169.399994,170.130005,157.457489,2208800
2016-06-10,169.270004,169.300003,167.880005,168.559998,156.004410,2123400
2016-06-13,168.449997,168.639999,167.110001,167.130005,154.680969,2129900
2016-06-14,167.289993,167.809998,166.600006,167.610001,155.125183,2021400
2016-06-15,167.949997,168.860001,167.470001,167.800003,155.301041,1694200
2016-06-16,167.350006,170.389999,166.619995,169.929993,157.272354,2632100
2016-06-17,169.990005,170.000000,168.419998,168.940002,156.356110,3448000
2016-06-20,170.899994,172.800003,170.529999,171.229996,158.475540,2162800
2016-06-21,171.179993,171.970001,171.059998,171.369995,158.605133,1889100
2016-06-22,171.830002,172.600006,170.990005,171.229996,158.475540,1369600
2016-06-23,172.710007,174.149994,172.460007,174.110001,161.141037,2021600
2016-06-24,168.869995,171.539993,168.399994,169.119995,156.522705,4567500
2016-06-27,167.779999,167.830002,165.160004,167.190002,154.736481,2544100
2016-06-28,168.139999,169.669998,167.960007,169.589996,156.957687,2237300
2016-06-29,171.020004,171.850006,170.360001,171.520004,158.743942,1894100
2016-06-30,172.059998,175.139999,172.059998,175.119995,162.075790,2449400
2016-07-01,175.139999,176.080002,174.910004,175.539993,162.464493,1930900
2016-07-05,174.860001,175.779999,173.509995,175.630005,162.547791,2353600
2016-07-06,175.199997,175.470001,174.059998,175.160004,162.112823,2383300
2016-07-07,175.089996,175.639999,174.130005,174.869995,161.844421,1842300
2016-07-08,175.869995,177.789993,175.820007,177.119995,163.926804,2726600
2016-07-11,177.410004,178.470001,177.190002,178.009995,164.750534,1659500
2016-07-12,178.750000,179.630005,178.029999,179.160004,165.814865,1912900
2016-07-13,179.220001,179.669998,178.690002,179.210007,165.861145,1491500
2016-07-14,180.149994,181.320007,179.880005,180.899994,167.425247,1904300
2016-07-15,181.500000,181.839996,180.559998,181.399994,167.888016,2475200
2016-07-18,181.440002,181.699997,180.750000,181.110001,167.619629,1224400
2016-07-19,181.110001,181.649994,180.289993,181.240005,167.739914,1051300
2016-07-20,181.729996,182.270004,181.320007,181.419998,167.906540,1413300
2016-07-21,181.289993,181.559998,179.699997,180.259995,166.832932,1870800
2016-07-22,180.419998,180.529999,179.360001,180.440002,166.999527,1205600
2016-07-25,180.199997,180.419998,178.919998,179.630005,166.249863,1937000
2016-07-26,177.169998,178.990005,176.139999,177.660004,164.426605,3421600
2016-07-27,177.410004,178.940002,177.410004,178.270004,164.991150,2348300
2016-07-28,177.649994,178.369995,177.029999,177.979996,164.722763,1799500
2016-07-29,178.110001,178.820007,177.619995,178.360001,165.074448,1621900
2016-08-01,177.080002,178.539993,177.080002,178.289993,165.009659,1598400
2016-08-02,178.580002,178.619995,177.240005,178.360001,165.074448,2115100
2016-08-03,178.720001,179.130005,177.970001,178.380005,165.092941,1419300
2016-08-04,178.960007,179.419998,177.639999,177.809998,164.565430,1071800
2016-08-05,178.250000,179.009995,177.369995,178.570007,165.268814,1799500
2016-08-08,178.899994,179.020004,178.270004,178.580002,165.278076,1327700
2016-08-09,178.369995,178.899994,177.940002,178.389999,165.102234,1098900
2016-08-10,178.119995,178.850006,177.850006,178.820007,165.500198,1226300
2016-08-11,179.080002,181.100006,178.880005,181.000000,167.517822,2028700
2016-08-12,181.470001,181.470001,179.899994,180.270004,166.842163,1232900
2016-08-15,181.000000,181.389999,180.460007,180.559998,167.110596,1268200
2016-08-16,180.119995,180.330002,179.210007,179.250000,165.898163,1363600
2016-08-17,178.669998,180.089996,178.320007,179.869995,167.509262,1358500
2016-08-18,179.699997,179.699997,178.580002,179.179993,166.866699,1087900
2016-08-19,178.660004,179.779999,178.080002,179.610001,167.267151,1305300
2016-08-22,179.179993,179.589996,178.369995,179.070007,166.764252,1336400
2016-08-23,179.610001,180.539993,179.279999,179.770004,167.416153,1195800
2016-08-24,179.410004,179.960007,179.009995,179.410004,167.080872,1137100
2016-08-25,179.089996,180.320007,179.050003,179.580002,167.239197,840300
2016-08-26,180.190002,181.250000,178.919998,179.410004,167.080872,1324700
2016-08-29,179.860001,180.699997,179.279999,180.500000,168.095947,1035700
2016-08-30,180.720001,181.020004,179.589996,180.149994,167.770035,1039800
2016-08-31,179.490005,179.770004,178.580002,179.240005,166.922577,1636000
2016-09-01,179.309998,180.169998,178.800003,179.979996,167.611710,1095300
2016-09-02,180.529999,181.490005,180.089996,180.809998,168.384689,1319000
2016-09-06,180.559998,181.279999,179.880005,180.460007,168.058746,1328100
2016-09-07,180.039993,180.539993,179.539993,179.750000,167.397491,1133200
2016-09-08,179.190002,180.210007,178.940002,180.100006,167.723495,1418000
2016-09-09,178.889999,179.000000,175.639999,175.639999,163.569931,2083300
2016-09-12,175.000000,178.399994,174.690002,178.100006,165.860916,1913300
2016-09-13,176.830002,177.600006,175.949997,176.070007,163.970413,1864600
2016-09-14,175.960007,177.350006,175.199997,175.619995,163.551346,1864800
2016-09-15,175.529999,177.000000,175.360001,176.589996,164.454681,1663800
2016-09-16,175.880005,175.949997,174.389999,175.059998,163.029800,3358800
2016-09-19,176.050003,177.949997,176.050003,176.720001,164.575729,1747100
2016-09-20,177.710007,178.500000,177.330002,177.600006,165.395279,1598600
2016-09-21,177.880005,179.800003,177.500000,179.589996,167.248505,1760000
2016-09-22,179.830002,181.660004,179.649994,179.850006,167.490662,1849000
2016-09-23,179.399994,179.699997,177.190002,177.389999,165.199692,1911000
2016-09-26,176.850006,176.910004,175.800003,175.949997,163.858658,1821000
2016-09-27,175.610001,177.029999,175.580002,176.300003,164.184616,2433600
2016-09-28,176.779999,177.979996,176.690002,177.589996,165.385956,1694000
2016-09-29,177.479996,177.630005,174.869995,175.369995,163.318512,1853600
2016-09-30,176.580002,177.149994,176.089996,176.229996,164.119400,2419400
2016-10-03,175.330002,175.949997,174.399994,175.039993,163.011185,1785600
2016-10-04,174.589996,174.970001,171.199997,171.679993,159.882080,3166900
2016-10-05,171.660004,172.559998,171.339996,172.389999,160.543304,2305500
2016-10-06,171.929993,172.320007,170.600006,171.639999,159.844833,2273400
2016-10-07,171.899994,171.940002,170.039993,171.330002,159.556168,2249100
2016-10-10,171.839996,172.750000,170.940002,171.139999,159.379181,1928200
2016-10-11,170.240005,170.470001,168.690002,169.679993,158.019547,1998700
2016-10-12,169.600006,170.179993,168.889999,169.720001,158.056793,1554100
2016-10-13,168.869995,170.309998,168.460007,170.020004,158.336166,1919700
2016-10-14,170.990005,171.389999,170.300003,170.330002,158.624878,1512400
2016-10-17,170.539993,171.089996,169.940002,170.210007,158.513123,1229200
2016-10-18,171.679993,171.910004,169.839996,169.949997,158.270966,1179400
2016-10-19,170.800003,170.940002,169.660004,169.910004,158.233749,1164200
2016-10-20,169.570007,170.339996,168.990005,169.860001,158.187180,1210500
2016-10-21,168.110001,169.559998,167.720001,169.500000,157.851929,2013200
2016-10-24,172.649994,173.440002,170.899994,171.270004,159.500275,2668500
2016-10-25,169.470001,169.889999,165.110001,166.229996,154.806595,3826200
2016-10-26,165.690002,167.789993,165.410004,166.509995,155.067398,2174900
2016-10-27,166.869995,166.949997,165.279999,165.759995,154.368927,1486400
2016-10-28,166.550003,167.179993,165.139999,165.770004,154.378250,1934300
2016-10-31,166.460007,166.539993,165.179993,165.300003,153.940521,2289100
2016-11-01,165.399994,165.809998,163.850006,164.250000,152.962692,2455600
2016-11-02,164.699997,166.369995,163.910004,165.729996,154.340988,2233400
2016-11-03,166.139999,167.639999,165.259995,166.830002,155.365387,2505000
2016-11-04,167.210007,167.850006,166.419998,166.479996,155.039444,1927500
2016-11-07,168.149994,169.889999,167.979996,169.740005,158.075409,1930900
2016-11-08,169.899994,172.050003,169.779999,171.029999,159.276764,1955700
2016-11-09,165.839996,171.000000,165.839996,170.389999,158.680756,3659300
2016-11-10,170.160004,174.669998,169.789993,174.279999,162.303436,3280000
2016-11-11,174.050003,175.130005,173.729996,175.080002,163.048447,1868200
2016-11-14,175.229996,175.509995,171.899994,172.910004,161.027588,2604000
2016-11-15,173.160004,174.250000,171.910004,174.240005,162.266174,2177100
2016-11-16,173.130005,173.229996,171.570007,172.009995,161.216446,2020500
2016-11-17,172.009995,173.250000,172.009995,172.770004,161.928757,1783700
2016-11-18,172.509995,173.279999,172.289993,172.960007,162.106873,1711100
2016-11-21,171.419998,171.979996,170.720001,171.520004,160.757202,1993900
2016-11-22,171.669998,172.080002,171.279999,171.910004,161.122742,1553300
2016-11-23,172.080002,172.750000,171.759995,172.250000,161.441422,1477900
2016-11-25,172.210007,173.990005,172.210007,173.490005,162.603577,945800
2016-11-28,173.559998,173.770004,172.279999,172.500000,161.675690,1677700
2016-11-29,172.539993,173.289993,172.149994,172.770004,161.928757,1483200
2016-11-30,172.199997,173.190002,171.589996,171.740005,160.963394,2595800
2016-12-01,171.639999,172.740005,171.449997,172.630005,161.797577,1756900
2016-12-02,172.529999,173.690002,172.240005,172.429993,161.610077,1871500
2016-12-05,172.630005,172.949997,171.089996,171.619995,160.850906,2181300
2016-12-06,171.820007,172.029999,171.229996,171.800003,161.019608,1467500
2016-12-07,172.380005,176.059998,171.970001,176.050003,165.002960,3164300
2016-12-08,176.080002,176.350006,174.770004,175.880005,164.843597,1790700
2016-12-09,175.360001,178.869995,175.300003,178.490005,167.289841,2650400
2016-12-12,178.250000,179.809998,177.570007,179.639999,168.367676,2296100
2016-12-13,179.570007,180.059998,176.770004,178.830002,167.608505,2708600
2016-12-14,179.160004,179.389999,176.410004,176.600006,165.518433,2234200
2016-12-15,177.259995,177.580002,175.050003,176.020004,164.974808,2055600
2016-12-16,176.559998,178.500000,176.550003,177.449997,166.315079,3749600
2016-12-19,177.610001,178.669998,177.320007,178.160004,166.980560,1382000
2016-12-20,178.339996,179.330002,178.059998,178.649994,167.439789,1378200
2016-12-21,178.600006,179.529999,178.419998,178.429993,167.233582,1555900
2016-12-22,178.889999,179.460007,177.979996,179.199997,167.955261,1225600
2016-12-23,179.089996,179.289993,178.529999,178.750000,167.533524,731100
2016-12-27,178.660004,179.199997,178.570007,178.919998,167.692856,651000
2016-12-28,178.880005,179.449997,178.020004,178.080002,166.905563,1287900
2016-12-29,178.289993,179.139999,178.029999,178.410004,167.214874,1102000
2016-12-30,179.000000,179.479996,178.289993,178.570007,167.364838,1594200
2017-01-03,178.830002,180.000000,177.220001,178.050003,166.877472,2509300
2017-01-04,178.029999,178.899994,177.610001,178.320007,167.130508,1542000
2017-01-05,178.259995,179.139999,176.889999,177.710007,166.558777,1447800
2017-01-06,177.289993,178.600006,175.800003,178.229996,167.046158,1625000
2017-01-09,178.369995,178.380005,177.199997,177.270004,166.146362,1617800
2017-01-10,177.360001,177.490005,176.309998,176.580002,165.499695,2030100
2017-01-11,176.630005,178.449997,176.389999,177.889999,166.727478,1579600
2017-01-12,176.970001,177.699997,175.750000,177.440002,166.305725,1321800
2017-01-13,177.580002,177.910004,176.830002,177.389999,166.258865,1265500
2017-01-17,177.000000,177.679993,176.250000,177.259995,166.137009,1553300
2017-01-18,177.899994,179.440002,177.380005,178.490005,167.289841,1804600
2017-01-19,179.250000,179.800003,177.759995,178.679993,167.467896,1464400
2017-01-20,179.199997,179.460007,177.830002,178.490005,167.289841,1761900
2017-01-23,177.910004,178.990005,177.130005,178.509995,167.308594,1986800
2017-01-24,177.500000,177.759995,174.419998,175.970001,164.927948,3473200
2017-01-25,177.089996,178.630005,176.570007,176.729996,165.640274,3462600
2017-01-26,176.309998,177.229996,176.039993,176.820007,165.724640,2235900
2017-01-27,177.479996,177.979996,176.830002,177.479996,166.343201,1623700
2017-01-30,177.250000,177.729996,174.869995,175.419998,164.412476,1823100
2017-01-31,174.740005,175.460007,173.809998,174.820007,163.850143,1845500
2017-02-01,175.169998,175.800003,174.300003,175.169998,164.178131,2272900
2017-02-02,174.130005,174.779999,173.550003,174.179993,163.250275,3106800
2017-02-03,174.020004,175.300003,173.850006,175.039993,164.056320,2820500
2017-02-06,174.119995,176.199997,173.899994,175.100006,164.112564,1622800
2017-02-07,176.080002,176.399994,175.149994,175.759995,164.731155,1247400
2017-02-08,175.619995,177.600006,175.490005,177.070007,165.958954,2145700
2017-02-09,176.869995,178.550003,176.869995,178.179993,166.999298,2009700
2017-02-10,178.300003,179.580002,178.190002,179.000000,167.767853,1392400
2017-02-13,179.860001,181.380005,179.259995,181.020004,169.661087,1929800
2017-02-14,180.860001,182.000000,180.649994,181.600006,170.204697,2035900
2017-02-15,180.300003,181.830002,180.149994,181.699997,171.407455,1762900
2017-02-16,181.750000,183.460007,181.619995,183.410004,173.020599,2164000
2017-02-17,183.429993,183.600006,182.529999,182.949997,172.586639,1961500
2017-02-21,182.789993,183.619995,182.039993,183.369995,172.982864,1736300
2017-02-22,183.399994,186.119995,183.080002,186.039993,175.501633,2850900
2017-02-23,185.910004,187.460007,185.710007,187.190002,176.586456,2401600
2017-02-24,186.820007,188.410004,186.300003,187.410004,176.794006,2126300
2017-02-27,187.500000,187.550003,186.380005,186.910004,176.322342,1393800
2017-02-28,186.729996,187.500000,186.309998,186.350006,175.794083,1932100
2017-03-01,188.080002,190.539993,188.009995,189.860001,179.105209,2226200
2017-03-02,189.460007,190.100006,189.029999,189.889999,179.133530,1764000
2017-03-03,189.889999,190.240005,188.539993,189.309998,178.586395,1627400
2017-03-06,188.929993,189.240005,188.270004,188.899994,178.199600,1668700
2017-03-07,188.289993,189.259995,188.250000,189.089996,178.378830,1662300
2017-03-08,189.720001,190.210007,188.970001,189.509995,178.775055,1563700
2017-03-09,189.250000,190.389999,189.169998,189.899994,179.142960,1556700
2017-03-10,190.639999,191.240005,190.029999,191.210007,180.378784,2515000
2017-03-13,191.770004,191.960007,190.460007,191.520004,180.671219,1972700
2017-03-14,190.929993,191.440002,189.110001,190.330002,179.548584,1893600
2017-03-15,190.179993,191.860001,189.720001,191.199997,180.369324,2047000
2017-03-16,191.059998,191.639999,189.639999,190.309998,179.529739,1937100
2017-03-17,190.820007,192.360001,190.350006,192.360001,181.463608,4228100
2017-03-20,192.520004,193.500000,192.279999,193.009995,182.076797,2085600
2017-03-21,193.490005,193.490005,191.509995,192.130005,181.246628,1895100
2017-03-22,192.300003,192.880005,190.460007,192.220001,181.331573,1627300
2017-03-23,192.119995,192.970001,191.229996,192.139999,181.256058,1482000
2017-03-24,192.119995,192.619995,190.899994,191.509995,180.661743,1435400
2017-03-27,190.699997,191.000000,189.160004,190.429993,179.642929,1984600
2017-03-28,189.940002,191.490005,189.600006,190.990005,180.171219,2330200
2017-03-29,190.589996,191.279999,190.259995,190.679993,179.878754,1692200
2017-03-30,190.740005,191.490005,190.100006,191.279999,180.444794,1835400
2017-03-31,191.300003,192.399994,190.990005,191.330002,180.491959,1730000
2017-04-03,191.869995,192.169998,189.949997,190.720001,179.916534,1546700
2017-04-04,190.570007,190.979996,189.779999,190.190002,179.416519,1349900
2017-04-05,190.699997,192.419998,190.039993,190.240005,179.463699,1448700
2017-04-06,190.410004,191.020004,189.500000,189.889999,179.133530,1627400
2017-04-07,190.029999,190.559998,189.520004,189.990005,179.227890,1025200
2017-04-10,190.160004,190.520004,189.309998,189.710007,178.963715,1682700
2017-04-11,189.130005,190.089996,188.990005,190.070007,179.303345,1459600
2017-04-12,190.309998,190.490005,189.399994,189.699997,178.954300,1416100
2017-04-13,189.250000,189.860001,188.619995,188.649994,177.963760,1274400
2017-04-17,189.309998,190.360001,189.289993,190.360001,179.576889,1543600
2017-04-18,189.759995,190.839996,189.509995,190.220001,179.444839,1176900
2017-04-19,190.800003,191.130005,189.520004,189.830002,179.076935,1340400
2017-04-20,190.020004,192.110001,189.899994,191.160004,180.331604,1748200
2017-04-21,191.149994,191.619995,190.589996,191.500000,180.652313,2584200
2017-04-24,193.000000,194.449997,192.929993,194.229996,183.227676,2709600
2017-04-25,193.990005,195.610001,192.360001,195.130005,184.076706,4182200
2017-04-26,195.699997,196.899994,194.990005,195.000000,183.954071,2641200
2017-04-27,195.429993,196.539993,195.110001,196.110001,185.001190,1770200
2017-04-28,196.149994,197.119995,195.539993,195.830002,184.737061,2461000
2017-05-01,195.500000,195.729996,194.470001,194.809998,183.774841,1498500
2017-05-02,195.160004,196.529999,194.580002,196.529999,185.397415,2467200
2017-05-03,196.600006,197.869995,195.710007,197.630005,186.435089,2339500
2017-05-04,198.300003,199.539993,197.759995,199.509995,188.208603,2320800
2017-05-05,199.669998,199.899994,198.979996,199.399994,188.104843,1688600
2017-05-08,198.839996,199.149994,198.300003,198.649994,187.397308,1575900
2017-05-09,199.360001,199.360001,197.529999,197.960007,186.746384,1747800
2017-05-10,197.369995,197.589996,196.529999,196.639999,185.501190,2247700
2017-05-11,196.039993,196.940002,195.259995,196.750000,185.604950,1705000
2017-05-12,195.899994,197.119995,195.860001,196.570007,185.435135,1323100
2017-05-15,196.669998,197.740005,196.229996,197.630005,186.435089,1474500
2017-05-16,197.479996,197.940002,196.860001,197.910004,186.699234,1183600
2017-05-17,196.740005,196.740005,194.720001,194.839996,184.900894,1881800
2017-05-18,194.500000,195.820007,193.539993,195.240005,185.280487,1929000
2017-05-19,196.300003,196.300003,194.449997,195.800003,185.811920,1894700
2017-05-22,196.350006,198.669998,196.350006,198.509995,188.383682,1835900
2017-05-23,198.729996,198.970001,197.520004,197.729996,187.643478,1514200
2017-05-24,198.490005,198.529999,197.279999,197.490005,187.415726,1206400
2017-05-25,198.410004,199.610001,197.750000,199.539993,189.361130,1508000
2017-05-26,199.139999,200.690002,198.970001,200.669998,190.433487,1410600
2017-05-30,200.309998,203.029999,199.960007,202.440002,192.113205,2171100
2017-05-31,202.729996,204.470001,202.270004,204.470001,194.039673,3096800
2017-06-01,204.250000,204.899994,203.679993,204.350006,193.925797,2352700
2017-06-02,205.059998,207.389999,204.789993,206.699997,196.155899,1831900
2017-06-05,206.770004,207.330002,206.220001,206.220001,195.700394,1253100
2017-06-06,206.009995,206.660004,205.410004,205.410004,194.931717,1458800
2017-06-07,205.729996,205.869995,204.100006,205.009995,194.552109,1885600
2017-06-08,205.009995,206.029999,204.089996,205.940002,195.434692,2441400
2017-06-09,206.000000,206.970001,205.639999,206.929993,196.374161,1893100
2017-06-12,206.929993,208.419998,205.500000,207.389999,196.810715,2388200
2017-06-13,207.580002,209.669998,207.559998,209.110001,198.442978,1688800
2017-06-14,209.779999,210.789993,209.529999,210.009995,199.297073,1585300
2017-06-15,209.500000,211.320007,209.440002,211.289993,200.511765,1594100
2017-06-16,211.729996,213.460007,211.440002,213.240005,202.362274,3420600
2017-06-19,214.000000,214.000000,212.699997,213.360001,202.476166,1667600
2017-06-20,213.449997,214.570007,213.050003,213.360001,202.476166,1531200
2017-06-21,214.020004,214.020004,212.089996,212.860001,202.001663,1812900
2017-06-22,212.729996,213.119995,212.089996,212.220001,201.394302,1400400
2017-06-23,212.000000,213.169998,211.710007,212.899994,202.039642,1584900
2017-06-26,212.789993,213.470001,212.309998,212.610001,201.764435,1352100
2017-06-27,212.000000,212.500000,209.380005,209.779999,199.078781,2240200
2017-06-28,210.779999,211.179993,210.089996,210.619995,199.875946,1542900
2017-06-29,211.050003,211.050003,207.080002,207.850006,197.247223,1809900
2017-06-30,209.910004,209.910004,207.850006,208.190002,197.569885,1770000
2017-07-03,209.139999,210.339996,208.750000,209.830002,199.126236,1040200
2017-07-05,210.000000,210.240005,209.410004,209.759995,199.059799,1065300
2017-07-06,209.050003,209.720001,207.889999,208.020004,197.408569,1189900
2017-07-07,208.500000,210.149994,208.050003,209.589996,198.898468,1531000
2017-07-10,209.600006,211.740005,208.990005,210.490005,199.752579,1308400
2017-07-11,210.410004,211.199997,208.000000,209.660004,198.964905,1268100
